customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment
C134351,26,1,1016.5,5,1,3,513,9,Potential
C134474,656,1,4801.28,1,1,4,114,6,Lost
C134506,768,1,35.84,1,1,1,111,3,Lost
C134545,415,1,7502.0,3,1,5,315,9,Potential
C134562,407,1,650.56,3,1,3,313,7,Potential
C134569,315,1,9602.72,3,1,5,315,9,Potential
C134641,134,1,1200.32,5,1,4,514,10,Potential
C134671,103,1,60.6,5,1,1,511,7,Potential
C134688,403,1,650.56,3,1,3,313,7,Potential
C134733,364,1,5.23,3,1,1,311,5,Potential
C134738,582,1,2700.7200000000003,2,1,4,214,7,Lost
C134754,81,1,2700.7200000000003,5,1,4,514,10,Potential
C134902,331,1,573.44,3,1,3,313,7,Potential
C135066,590,1,300.08,2,1,2,212,5,Lost
C135209,651,1,20.92,1,1,1,111,3,Lost
C135379,543,1,11.73,2,1,1,211,4,Lost
C135392,32,1,9602.72,5,1,5,515,11,Potential
C135397,748,1,136.35000000000002,1,1,2,112,4,Lost
C135520,441,1,378.75,3,1,3,313,7,Potential
C135599,733,1,365.94,1,1,3,113,5,Lost
C135632,750,1,322.56,1,1,3,113,5,Lost
C135649,39,1,1200.32,5,1,4,514,10,Potential
C135702,403,1,4200.0,3,1,4,314,8,Potential
C135717,305,1,1050.0,4,1,3,413,8,Potential
C135723,228,1,7502.0,4,1,5,415,10,Potential
C135744,709,1,896.0,1,1,3,113,5,Lost
C135753,786,1,2400.68,1,1,4,114,6,Lost
C135858,18,1,300.08,5,1,2,512,8,Potential
C135874,335,1,5401.53,3,1,5,315,9,Potential
C135961,762,1,47.07,1,1,1,111,3,Lost
C135991,35,1,40.66,5,1,1,511,7,Potential
C136075,104,1,300.08,5,1,2,512,8,Potential
C136166,197,1,7502.0,4,1,5,415,10,Potential
C136340,119,1,4801.28,5,1,4,514,10,Potential
C136362,758,1,2700.7200000000003,1,1,4,114,6,Lost
C136387,458,1,40.66,3,1,1,311,5,Potential
C136537,109,1,47.07,5,1,1,511,7,Potential
C136559,353,1,600.17,3,1,3,313,7,Potential
C136591,759,1,1200.32,1,1,4,114,6,Lost
C136613,676,1,143.36,1,1,2,112,4,Lost
C136641,94,1,40.66,5,1,1,511,7,Potential
C136669,570,1,15004.25,2,1,5,215,8,Lost
C136837,109,1,1200.32,5,1,4,514,10,Potential
C136957,433,1,1200.32,3,1,4,314,8,Potential
C137029,221,1,47.07,4,1,1,411,6,Potential
C137094,62,1,378.75,5,1,3,513,9,Potential
C137102,796,1,143.36,1,1,2,112,4,Lost
C137116,244,1,2700.7200000000003,4,1,4,414,9,Potential
C137181,162,1,7502.0,4,1,5,415,10,Potential
C137284,748,1,4801.28,1,1,4,114,6,Lost
C137316,664,1,300.08,1,1,2,112,4,Lost
C137415,200,1,162.64,4,1,2,412,7,Potential
C137458,267,1,293.25,4,1,2,412,7,Potential
C137676,482,1,5.23,2,1,1,211,4,Lost
C137703,307,1,47.07,4,1,1,411,6,Potential
C137965,477,1,5.23,2,1,1,211,4,Lost
C138053,549,1,20.92,2,1,1,211,4,Lost
C138081,690,1,573.44,1,1,3,113,5,Lost
C138133,636,1,4801.28,2,1,4,214,7,Lost
C138243,564,1,130.75,2,1,2,212,5,Lost
C138257,631,1,7502.0,2,1,5,215,8,Lost
C138298,423,1,300.08,3,1,2,312,6,Potential
C138306,600,1,4801.28,2,1,4,214,7,Lost
C138314,219,1,365.94,4,1,3,413,8,Potential
C138323,789,1,2700.7200000000003,1,1,4,114,6,Lost
C138370,678,1,300.08,1,1,2,112,4,Lost
C138475,428,1,2400.68,3,1,4,314,8,Potential
C138531,505,1,9450.0,2,1,5,215,8,Lost
C138541,567,1,2700.7200000000003,2,1,4,214,7,Lost
C138555,433,1,7502.0,3,1,5,315,9,Potential
C138689,522,1,7502.0,2,1,5,215,8,Lost
C138697,495,1,2700.7200000000003,2,1,4,214,7,Lost
C138771,641,1,143.36,2,1,2,212,5,Lost
C138790,532,1,46.92,2,1,1,211,4,Lost
C139038,492,1,300.08,2,1,2,212,5,Lost
C139067,597,1,47.07,2,1,1,211,4,Lost
C139108,713,1,365.94,1,1,3,113,5,Lost
C139494,622,1,15.15,2,1,1,211,4,Lost
C139587,1,1,2700.7200000000003,5,1,4,514,10,Potential
C139654,155,1,4801.28,5,1,4,514,10,Potential
C139679,711,1,7502.0,1,1,5,115,7,Lost
C139717,115,1,1016.5,5,1,3,513,9,Potential
C139718,639,1,2700.7200000000003,2,1,4,214,7,Lost
C139750,155,1,26250.0,5,1,5,515,11,Potential
C139761,581,1,2400.68,2,1,4,214,7,Lost
C139772,615,1,187.68,2,1,2,212,5,Lost
C139781,550,1,1016.5,2,1,3,213,6,Lost
C139854,200,1,83.68,4,1,1,411,6,Potential
C139856,563,1,2700.7200000000003,2,1,4,214,7,Lost
C139930,88,1,650.56,5,1,3,513,9,Potential
C139968,683,1,378.75,1,1,3,113,5,Lost
C140004,623,1,300.08,2,1,2,212,5,Lost
C140011,439,1,1200.32,3,1,4,314,8,Potential
C140101,515,1,300.08,2,1,2,212,5,Lost
C140199,348,1,4801.28,3,1,4,314,8,Potential
C140305,38,1,35.84,5,1,1,511,7,Potential
C140418,572,1,5401.53,2,1,5,215,8,Lost
C140451,264,1,4801.28,4,1,4,414,9,Potential
C140463,612,1,2400.68,2,1,4,214,7,Lost
C140468,729,1,20.92,1,1,1,111,3,Lost
C140529,623,1,4801.28,2,1,4,214,7,Lost
C140541,220,1,2700.7200000000003,4,1,4,414,9,Potential
C140563,552,1,2700.7200000000003,2,1,4,214,7,Lost
C140619,402,1,293.25,3,1,2,312,6,Potential
C140670,64,1,15.15,5,1,1,511,7,Potential
C140744,556,1,1016.5,2,1,3,213,6,Lost
C140882,306,1,300.08,4,1,2,412,7,Potential
C140983,551,1,573.44,2,1,3,213,6,Lost
C140997,257,1,300.08,4,1,2,412,7,Potential
C141027,367,1,143.36,3,1,2,312,6,Potential
C141039,584,1,2400.68,2,1,4,214,7,Lost
C141080,225,1,136.35000000000002,4,1,2,412,7,Potential
C141163,785,1,2700.7200000000003,1,1,4,114,6,Lost
C141182,109,1,26250.0,5,1,5,515,11,Potential
C141222,66,1,1200.32,5,1,4,514,10,Potential
C141381,727,1,187.68,1,1,2,112,4,Lost
C141421,714,1,15.15,1,1,1,111,3,Lost
C141524,343,1,162.64,3,1,2,312,6,Potential
C141801,622,1,365.94,2,1,3,213,6,Lost
C141840,167,1,1200.32,4,1,4,414,9,Potential
C141852,711,1,5.23,1,1,1,111,3,Lost
C141900,542,1,573.44,2,1,3,213,6,Lost
C141904,120,1,2700.7200000000003,5,1,4,514,10,Potential
C141910,602,1,322.56,2,1,3,213,6,Lost
C141918,714,1,1200.32,1,1,4,114,6,Lost
C142285,602,1,300.08,2,1,2,212,5,Lost
C142324,358,1,365.94,3,1,3,313,7,Potential
C142552,337,1,1200.32,3,1,4,314,8,Potential
C142616,789,1,1200.32,1,1,4,114,6,Lost
C142628,655,1,26250.0,1,1,5,115,7,Lost
C142737,710,1,300.08,1,1,2,112,4,Lost
C142791,251,1,573.44,4,1,3,413,8,Potential
C142850,286,1,83.68,4,1,1,411,6,Potential
C142854,271,1,60.6,4,1,1,411,6,Potential
C142882,716,1,4801.28,1,1,4,114,6,Lost
C143018,406,1,7502.0,3,1,5,315,9,Potential
C143181,512,1,130.75,2,1,2,212,5,Lost
C143246,261,1,365.94,4,1,3,413,8,Potential
C143455,778,1,573.44,1,1,3,113,5,Lost
C143476,211,1,2400.68,4,1,4,414,9,Potential
C143479,22,1,650.56,5,1,3,513,9,Potential
C143752,761,1,365.94,1,1,3,113,5,Lost
C143825,85,1,300.08,5,1,2,512,8,Potential
C143841,285,1,896.0,4,1,3,413,8,Potential
C143884,383,1,1200.32,3,1,4,314,8,Potential
C143944,433,1,600.17,3,1,3,313,7,Potential
C143990,15,1,60.6,5,1,1,511,7,Potential
C144084,546,1,365.94,2,1,3,213,6,Lost
C144110,346,1,322.56,3,1,3,313,7,Potential
C144149,466,1,5.23,3,1,1,311,5,Potential
C144322,630,1,573.44,2,1,3,213,6,Lost
C144494,95,1,47.07,5,1,1,511,7,Potential
C144542,514,1,162.64,2,1,2,212,5,Lost
C144584,780,1,300.08,1,1,2,112,4,Lost
C144603,305,1,7502.0,4,1,5,415,10,Potential
C144616,754,1,130.75,1,1,2,112,4,Lost
C144638,266,1,9450.0,4,1,5,415,10,Potential
C144642,195,1,130.75,4,1,2,412,7,Potential
C144841,261,1,187.68,4,1,2,412,7,Potential
C144940,234,1,1016.5,4,1,3,413,8,Potential
C144965,643,1,2700.7200000000003,1,1,4,114,6,Lost
C144994,633,1,15004.25,2,1,5,215,8,Lost
C144999,679,1,4801.28,1,1,4,114,6,Lost
C145001,645,1,9602.72,1,1,5,115,7,Lost
C145101,185,1,5.23,4,1,1,411,6,Potential
C145291,143,1,1016.5,5,1,3,513,9,Potential
C145364,665,1,2700.7200000000003,1,1,4,114,6,Lost
C145411,618,1,15.15,2,1,1,211,4,Lost
C145654,274,1,1016.5,4,1,3,413,8,Potential
C145677,627,1,650.56,2,1,3,213,6,Lost
C145713,368,1,40.66,3,1,1,311,5,Potential
C145719,280,1,40.66,4,1,1,411,6,Potential
C145727,97,1,1016.5,5,1,3,513,9,Potential
C145888,441,1,300.08,3,1,2,312,6,Potential
C146025,550,1,35.84,2,1,1,211,4,Lost
C146108,754,1,1200.32,1,1,4,114,6,Lost
C146248,45,1,20.92,5,1,1,511,7,Potential
C146311,281,1,300.08,4,1,2,412,7,Potential
C146350,360,1,4801.28,3,1,4,314,8,Potential
C146365,745,1,600.17,1,1,3,113,5,Lost
C146477,755,1,1200.32,1,1,4,114,6,Lost
C146540,14,1,7502.0,5,1,5,515,11,Potential
C146621,649,1,83.68,1,1,1,111,3,Lost
C146723,369,1,130.75,3,1,2,312,6,Potential
C146741,723,1,2700.7200000000003,1,1,4,114,6,Lost
C146752,339,1,5.23,3,1,1,311,5,Potential
C146755,161,1,1200.32,4,1,4,414,9,Potential
C146774,15,1,105.57,5,1,2,512,8,Potential
C146799,319,1,1200.32,3,1,4,314,8,Potential
C146808,393,1,1200.32,3,1,4,314,8,Potential
C146936,235,1,650.56,4,1,3,413,8,Potential
C146961,528,1,2400.68,2,1,4,214,7,Lost
C147016,20,1,5401.53,5,1,5,515,11,Potential
C147050,373,1,40.66,3,1,1,311,5,Potential
C147138,703,1,4801.28,1,1,4,114,6,Lost
C147231,351,1,322.56,3,1,3,313,7,Potential
C147237,93,1,300.08,5,1,2,512,8,Potential
C147248,14,1,300.08,5,1,2,512,8,Potential
C147272,284,1,573.44,4,1,3,413,8,Potential
C147290,392,1,40.66,3,1,1,311,5,Potential
C147536,529,1,600.17,2,1,3,213,6,Lost
C147620,177,1,7502.0,4,1,5,415,10,Potential
C147643,47,1,187.68,5,1,2,512,8,Potential
C147714,85,1,5.23,5,1,1,511,7,Potential
C147754,132,1,162.64,5,1,2,512,8,Potential
C147801,314,1,7502.0,3,1,5,315,9,Potential
C147815,295,1,2400.68,4,1,4,414,9,Potential
C147876,23,1,40.66,5,1,1,511,7,Potential
C148003,278,1,83.68,4,1,1,411,6,Potential
C148008,458,1,162.64,3,1,2,312,6,Potential
C148027,43,1,2700.7200000000003,5,1,4,514,10,Potential
C148046,582,1,300.08,2,1,2,212,5,Lost
C148083,280,1,322.56,4,1,3,413,8,Potential
C148166,58,1,4801.28,5,1,4,514,10,Potential
C148326,586,1,365.94,2,1,3,213,6,Lost
C148344,153,1,2700.7200000000003,5,1,4,514,10,Potential
C148534,794,1,650.56,1,1,3,113,5,Lost
C148567,755,1,4801.28,1,1,4,114,6,Lost
C148571,704,1,83.68,1,1,1,111,3,Lost
C148584,69,1,35.84,5,1,1,511,7,Potential
C148590,434,1,143.36,3,1,2,312,6,Potential
C148631,294,1,4801.28,4,1,4,414,9,Potential
C148683,76,1,83.68,5,1,1,511,7,Potential
C148693,691,1,242.4,1,1,2,112,4,Lost
C148789,111,1,40.66,5,1,1,511,7,Potential
C148800,479,1,5.23,2,1,1,211,4,Lost
C148902,249,1,15004.25,4,1,5,415,10,Potential
C149006,581,1,1016.5,2,1,3,213,6,Lost
C149129,286,1,5.23,4,1,1,411,6,Potential
C149176,101,1,300.08,5,1,2,512,8,Potential
C149233,293,1,600.17,4,1,3,413,8,Potential
C149364,405,1,20.92,3,1,1,311,5,Potential
C149572,532,1,2700.7200000000003,2,1,4,214,7,Lost
C149620,778,1,9602.72,1,1,5,115,7,Lost
C149665,791,1,40.66,1,1,1,111,3,Lost
C149689,289,1,1200.32,4,1,4,414,9,Potential
C149701,740,1,1200.32,1,1,4,114,6,Lost
C149706,297,1,47.07,4,1,1,411,6,Potential
C149717,151,1,1200.32,5,1,4,514,10,Potential
C149718,70,1,7502.0,5,1,5,515,11,Potential
C149755,284,1,143.36,4,1,2,412,7,Potential
C149870,55,1,322.56,5,1,3,513,9,Potential
C150138,311,1,300.08,3,1,2,312,6,Potential
C150285,601,1,378.75,2,1,3,213,6,Lost
C150339,696,1,83.68,1,1,1,111,3,Lost
C150361,635,1,105.57,2,1,2,212,5,Lost
C150408,172,1,83.68,4,1,1,411,6,Potential
C150424,725,1,9450.0,1,1,5,115,7,Lost
C150440,294,1,1200.32,4,1,4,414,9,Potential
C150455,251,1,20.92,4,1,1,411,6,Potential
C150464,128,1,7502.0,5,1,5,515,11,Potential
C150486,617,1,1200.32,2,1,4,214,7,Lost
C150578,625,1,300.08,2,1,2,212,5,Lost
C150587,427,1,896.0,3,1,3,313,7,Potential
C150734,300,1,650.56,4,1,3,413,8,Potential
C150738,528,1,9602.72,2,1,5,215,8,Lost
C150759,582,1,365.94,2,1,3,213,6,Lost
C150785,340,1,46.92,3,1,1,311,5,Potential
C150920,732,1,2700.7200000000003,1,1,4,114,6,Lost
C150938,19,1,46.92,5,1,1,511,7,Potential
C150940,232,1,2400.68,4,1,4,414,9,Potential
C150970,180,1,1016.5,4,1,3,413,8,Potential
C151050,785,1,573.44,1,1,3,113,5,Lost
C151106,266,1,7502.0,4,1,5,415,10,Potential
C151109,254,1,300.08,4,1,2,412,7,Potential
C151126,107,1,2400.68,5,1,4,514,10,Potential
C151172,527,1,40.66,2,1,1,211,4,Lost
C151216,372,1,11.73,3,1,1,311,5,Potential
C151246,64,1,9602.72,5,1,5,515,11,Potential
C151278,29,1,136.35000000000002,5,1,2,512,8,Potential
C151316,471,1,1200.32,3,1,4,314,8,Potential
C151343,63,1,4801.28,5,1,4,514,10,Potential
C151353,404,1,365.94,3,1,3,313,7,Potential
C151389,209,1,896.0,4,1,3,413,8,Potential
C151544,630,1,365.94,2,1,3,213,6,Lost
C151689,371,1,7502.0,3,1,5,315,9,Potential
C151703,383,1,2700.7200000000003,3,1,4,314,8,Potential
C151768,191,1,573.44,4,1,3,413,8,Potential
C151881,470,1,650.56,3,1,3,313,7,Potential
C151892,714,1,20.92,1,1,1,111,3,Lost
C151990,679,1,15.15,1,1,1,111,3,Lost
C151996,645,1,47.07,1,1,1,111,3,Lost
C152063,125,1,365.94,5,1,3,513,9,Potential
C152152,611,1,35.84,2,1,1,211,4,Lost
C152157,3,1,650.56,5,1,3,513,9,Potential
C152216,780,1,300.08,1,1,2,112,4,Lost
C152387,353,1,1016.5,3,1,3,313,7,Potential
C152459,173,1,300.08,4,1,2,412,7,Potential
C152468,713,1,600.17,1,1,3,113,5,Lost
C152507,600,1,1200.32,2,1,4,214,7,Lost
C152685,330,1,2400.68,3,1,4,314,8,Potential
C152831,649,1,46.92,1,1,1,111,3,Lost
C152904,119,1,322.56,5,1,3,513,9,Potential
C153055,210,1,1016.5,4,1,3,413,8,Potential
C153068,526,1,300.08,2,1,2,212,5,Lost
C153079,687,1,2700.7200000000003,1,1,4,114,6,Lost
C153125,630,1,187.68,2,1,2,212,5,Lost
C153157,60,1,47.07,5,1,1,511,7,Potential
C153207,190,1,35.84,4,1,1,411,6,Potential
C153255,289,1,2400.68,4,1,4,414,9,Potential
C153312,761,1,15004.25,1,1,5,115,7,Lost
C153324,296,1,300.08,4,1,2,412,7,Potential
C153434,75,1,1200.32,5,1,4,514,10,Potential
C153500,592,1,300.08,2,1,2,212,5,Lost
C153504,507,1,1200.32,2,1,4,214,7,Lost
C153537,469,1,1200.32,3,1,4,314,8,Potential
C153585,582,1,11.73,2,1,1,211,4,Lost
C153747,675,1,2700.7200000000003,1,1,4,114,6,Lost
C153836,355,1,40.66,3,1,1,311,5,Potential
C153866,193,1,896.0,4,1,3,413,8,Potential
C153874,206,1,300.08,4,1,2,412,7,Potential
C153899,680,1,293.25,1,1,2,112,4,Lost
C153900,766,1,162.64,1,1,2,112,4,Lost
C153919,408,1,5401.53,3,1,5,315,9,Potential
C154012,568,1,60.6,2,1,1,211,4,Lost
C154080,497,1,20.92,2,1,1,211,4,Lost
C154107,415,1,293.25,3,1,2,312,6,Potential
C154116,163,1,46.92,4,1,1,411,6,Potential
C154141,69,1,9450.0,5,1,5,515,11,Potential
C154261,1,1,322.56,5,1,3,513,9,Potential
C154318,785,1,4200.0,1,1,4,114,6,Lost
C154363,359,1,7502.0,3,1,5,315,9,Potential
C154407,50,1,5.23,5,1,1,511,7,Potential
C154488,783,1,4801.28,1,1,4,114,6,Lost
C154490,158,1,40.66,5,1,1,511,7,Potential
C154650,35,1,187.68,5,1,2,512,8,Potential
C154655,787,1,136.35000000000002,1,1,2,112,4,Lost
C154664,766,1,4801.28,1,1,4,114,6,Lost
C154669,483,1,4801.28,2,1,4,214,7,Lost
C154673,134,1,2400.68,5,1,4,514,10,Potential
C154710,344,1,83.68,3,1,1,311,5,Potential
C154748,415,1,293.25,3,1,2,312,6,Potential
C154843,743,1,15.15,1,1,1,111,3,Lost
C155046,458,1,1200.32,3,1,4,314,8,Potential
C155150,746,1,143.36,1,1,2,112,4,Lost
C155176,447,1,1200.32,3,1,4,314,8,Potential
C155246,73,1,15004.25,5,1,5,515,11,Potential
C155293,746,1,7502.0,1,1,5,115,7,Lost
C155337,185,1,130.75,4,1,2,412,7,Potential
C155338,78,1,1200.32,5,1,4,514,10,Potential
C155403,790,1,26250.0,1,1,5,115,7,Lost
C155473,513,1,365.94,2,1,3,213,6,Lost
C155489,21,1,143.36,5,1,2,512,8,Potential
C155580,66,1,4200.0,5,1,4,514,10,Potential
C155675,220,1,7502.0,4,1,5,415,10,Potential
C155679,506,1,1050.0,2,1,3,213,6,Lost
C155686,89,1,4801.28,5,1,4,514,10,Potential
C155712,557,1,7502.0,2,1,5,215,8,Lost
C155843,121,1,378.75,5,1,3,513,9,Potential
C155847,382,1,35.84,3,1,1,311,5,Potential
C156049,720,1,40.66,1,1,1,111,3,Lost
C156282,307,1,20.92,4,1,1,411,6,Potential
C156439,733,1,300.08,1,1,2,112,4,Lost
C156448,164,1,650.56,4,1,3,413,8,Potential
C156508,693,1,11.73,1,1,1,111,3,Lost
C156604,67,1,1016.5,5,1,3,513,9,Potential
C156621,57,1,2400.68,5,1,4,514,10,Potential
C156693,168,1,7502.0,4,1,5,415,10,Potential
C156739,303,1,2400.68,4,1,4,414,9,Potential
C156817,794,1,26250.0,1,1,5,115,7,Lost
C156988,448,1,47.07,3,1,1,311,5,Potential
C157028,301,1,2700.7200000000003,4,1,4,414,9,Potential
C157080,531,1,35.84,2,1,1,211,4,Lost
C157114,411,1,4801.28,3,1,4,314,8,Potential
C157138,484,1,600.17,2,1,3,213,6,Lost
C157179,154,1,83.68,5,1,1,511,7,Potential
C157180,92,1,47.07,5,1,1,511,7,Potential
C157195,144,1,300.08,5,1,2,512,8,Potential
C157216,638,1,130.75,2,1,2,212,5,Lost
C157303,687,1,4801.28,1,1,4,114,6,Lost
C157391,764,1,2400.68,1,1,4,114,6,Lost
C157400,258,1,300.08,4,1,2,412,7,Potential
C157412,151,1,573.44,5,1,3,513,9,Potential
C157443,693,1,1200.32,1,1,4,114,6,Lost
C157666,593,1,896.0,2,1,3,213,6,Lost
C157782,66,1,136.35000000000002,5,1,2,512,8,Potential
C157909,252,1,162.64,4,1,2,412,7,Potential
C157990,541,1,26250.0,2,1,5,215,8,Lost
C158008,44,1,1200.32,5,1,4,514,10,Potential
C158042,258,1,1200.32,4,1,4,414,9,Potential
C158054,743,1,20.92,1,1,1,111,3,Lost
C158061,592,1,7502.0,2,1,5,215,8,Lost
C158229,474,1,1200.32,3,1,4,314,8,Potential
C158247,754,1,300.08,1,1,2,112,4,Lost
C158294,76,1,300.08,5,1,2,512,8,Potential
C158309,301,1,896.0,4,1,3,413,8,Potential
C158322,455,1,162.64,3,1,2,312,6,Potential
C158418,778,1,2700.7200000000003,1,1,4,114,6,Lost
C158582,620,1,7502.0,2,1,5,215,8,Lost
C158603,740,1,650.56,1,1,3,113,5,Lost
C158610,125,1,47.07,5,1,1,511,7,Potential
C158678,305,1,378.75,4,1,3,413,8,Potential
C158704,68,1,40.66,5,1,1,511,7,Potential
C158756,400,1,4801.28,3,1,4,314,8,Potential
C158757,795,1,322.56,1,1,3,113,5,Lost
C158772,351,1,5.23,3,1,1,311,5,Potential
C158789,316,1,2400.68,3,1,4,314,8,Potential
C158817,19,1,35.84,5,1,1,511,7,Potential
C158822,294,1,7502.0,4,1,5,415,10,Potential
C158971,707,1,650.56,1,1,3,113,5,Lost
C159046,374,1,4801.28,3,1,4,314,8,Potential
C159081,175,1,650.56,4,1,3,413,8,Potential
C159107,662,1,5.23,1,1,1,111,3,Lost
C159217,49,1,2700.7200000000003,5,1,4,514,10,Potential
C159310,457,1,162.64,3,1,2,312,6,Potential
C159366,27,1,7502.0,5,1,5,515,11,Potential
C159368,274,1,4801.28,4,1,4,414,9,Potential
C159453,347,1,573.44,3,1,3,313,7,Potential
C159654,260,1,40.66,4,1,1,411,6,Potential
C159818,65,1,5.23,5,1,1,511,7,Potential
C159830,546,1,600.17,2,1,3,213,6,Lost
C159900,510,1,11.73,2,1,1,211,4,Lost
C160002,92,1,650.56,5,1,3,513,9,Potential
C160045,338,1,2400.68,3,1,4,314,8,Potential
C160057,225,1,40.66,4,1,1,411,6,Potential
C160141,463,1,4801.28,3,1,4,314,8,Potential
C160143,245,1,7502.0,4,1,5,415,10,Potential
C160190,445,1,573.44,3,1,3,313,7,Potential
C160201,268,1,47.07,4,1,1,411,6,Potential
C160214,337,1,162.64,3,1,2,312,6,Potential
C160244,78,1,300.08,5,1,2,512,8,Potential
C160268,580,1,15004.25,2,1,5,215,8,Lost
C160315,169,1,322.56,4,1,3,413,8,Potential
C160340,188,1,365.94,4,1,3,413,8,Potential
C160356,753,1,143.36,1,1,2,112,4,Lost
C160423,777,1,47.07,1,1,1,111,3,Lost
C160427,771,1,7502.0,1,1,5,115,7,Lost
C160482,748,1,4801.28,1,1,4,114,6,Lost
C160501,26,1,162.64,5,1,2,512,8,Potential
C160512,317,1,35.84,3,1,1,311,5,Potential
C160533,163,1,300.08,4,1,2,412,7,Potential
C160618,77,1,47.07,5,1,1,511,7,Potential
C160631,376,1,4200.0,3,1,4,314,8,Potential
C160638,588,1,365.94,2,1,3,213,6,Lost
C160691,499,1,2700.7200000000003,2,1,4,214,7,Lost
C160694,16,1,1200.32,5,1,4,514,10,Potential
C160695,577,1,896.0,2,1,3,213,6,Lost
C160779,144,1,5401.53,5,1,5,515,11,Potential
C160839,47,1,1200.32,5,1,4,514,10,Potential
C160861,286,1,9602.72,4,1,5,415,10,Potential
C160954,112,1,650.56,5,1,3,513,9,Potential
C161107,718,1,35.84,1,1,1,111,3,Lost
C161157,229,1,11.73,4,1,1,411,6,Potential
C161234,477,1,300.08,2,1,2,212,5,Lost
C161422,426,1,4801.28,3,1,4,314,8,Potential
C161564,256,1,4200.0,4,1,4,414,9,Potential
C161607,281,1,322.56,4,1,3,413,8,Potential
C161660,516,1,20.92,2,1,1,211,4,Lost
C161680,202,1,187.68,4,1,2,412,7,Potential
C161698,331,1,15.15,3,1,1,311,5,Potential
C161821,399,1,1200.32,3,1,4,314,8,Potential
C162061,677,1,2400.68,1,1,4,114,6,Lost
C162069,293,1,187.68,4,1,2,412,7,Potential
C162154,681,1,1200.32,1,1,4,114,6,Lost
C162189,217,1,4801.28,4,1,4,414,9,Potential
C162221,289,1,4801.28,4,1,4,414,9,Potential
C162266,639,1,9450.0,2,1,5,215,8,Lost
C162302,129,1,1200.32,5,1,4,514,10,Potential
C162314,760,1,4801.28,1,1,4,114,6,Lost
C162350,198,1,573.44,4,1,3,413,8,Potential
C162378,136,1,162.64,5,1,2,512,8,Potential
C162487,33,1,20.92,5,1,1,511,7,Potential
C162502,224,1,60.6,4,1,1,411,6,Potential
C162540,189,1,1200.32,4,1,4,414,9,Potential
C162668,507,1,4801.28,2,1,4,214,7,Lost
C162877,493,1,1200.32,2,1,4,214,7,Lost
C162903,129,1,4801.28,5,1,4,514,10,Potential
C162911,339,1,130.75,3,1,2,312,6,Potential
C162961,190,1,7502.0,4,1,5,415,10,Potential
C163059,435,1,650.56,3,1,3,313,7,Potential
C163212,590,1,187.68,2,1,2,212,5,Lost
C163330,664,1,4801.28,1,1,4,114,6,Lost
C163384,510,1,300.08,2,1,2,212,5,Lost
C163425,123,1,20.92,5,1,1,511,7,Potential
C163495,285,1,1200.32,4,1,4,414,9,Potential
C163532,643,1,1200.32,1,1,4,114,6,Lost
C163556,747,1,1016.5,1,1,3,113,5,Lost
C163766,587,1,2700.7200000000003,2,1,4,214,7,Lost
C163795,506,1,15.15,2,1,1,211,4,Lost
C164040,558,1,5.23,2,1,1,211,4,Lost
C164080,792,1,5.23,1,1,1,111,3,Lost
C164103,214,1,600.17,4,2,3,423,9,Potential
C164128,96,1,20.92,5,2,1,521,8,Potential
C164163,698,1,573.44,1,2,3,123,6,Lost
C164182,721,1,60.6,1,2,1,121,4,Lost
C164222,241,1,16800.0,4,2,5,425,11,Potential
C164407,661,1,46.92,1,2,1,121,4,Lost
C164436,322,1,20.92,3,2,1,321,6,Potential
C164460,608,1,7502.0,2,2,5,225,9,Lost
C164627,754,1,2700.7200000000003,1,2,4,124,7,Lost
C164735,335,1,1200.32,3,2,4,324,9,Potential
C164901,381,1,7502.0,3,2,5,325,10,Potential
C165087,2,1,20.92,5,2,1,521,8,Potential
C165129,366,1,2700.7200000000003,3,2,4,324,9,Potential
C165179,157,1,4200.0,5,2,4,524,11,Potential
C165199,727,1,573.44,1,2,3,123,6,Lost
C165224,704,1,162.64,1,2,2,122,5,Lost
C165272,271,1,7502.0,4,2,5,425,11,Potential
C165324,470,1,47.07,3,2,1,321,6,Potential
C165501,126,1,20.92,5,2,1,521,8,Potential
C165510,510,1,896.0,2,2,3,223,7,Lost
C165616,491,1,896.0,2,2,3,223,7,Lost
C165682,181,1,35.84,4,2,1,421,7,Potential
C165707,319,1,1200.32,3,2,4,324,9,Potential
C165797,349,1,1200.32,3,2,4,324,9,Potential
C165931,24,1,15004.25,5,2,5,525,12,Potential
C166014,25,1,35.84,5,2,1,521,8,Potential
C166031,683,1,300.08,1,2,2,122,5,Lost
C166041,197,1,650.56,4,2,3,423,9,Potential
C166050,334,1,83.68,3,2,1,321,6,Potential
C166053,791,1,300.08,1,2,2,122,5,Lost
C166197,516,1,7502.0,2,2,5,225,9,Lost
C166276,178,1,322.56,4,2,3,423,9,Potential
C166283,712,1,4801.28,1,2,4,124,7,Lost
C166445,96,1,365.94,5,2,3,523,10,Potential
C166486,276,1,7502.0,4,2,5,425,11,Potential
C166526,441,1,4801.28,3,2,4,324,9,Potential
C166596,321,1,1200.32,3,2,4,324,9,Potential
C166671,592,1,2700.7200000000003,2,2,4,224,8,Lost
C166758,208,1,15004.25,4,2,5,425,11,Potential
C166851,88,1,35.84,5,2,1,521,8,Potential
C166923,241,1,40.66,4,2,1,421,7,Potential
