customer_id,recency_days,frequency,monetary,r_score,f_score,m_score,rfm_sum,segment,churn_risk,priority_score
C131068,135,1,4200,5,1,4,10,Potential,medium,52.5
C131095,340,1,16800,3,1,5,9,Potential,high,45
C131168,233,1,650.56,4,1,3,8,Potential,high,37.5
C131228,731,1,5401.53,1,1,5,7,Lost,high,30
C131272,174,1,60.6,4,1,1,6,Potential,medium,22.5
C131276,172,1,162.64,4,1,2,7,Potential,medium,30
C131405,473,1,7502,3,1,5,9,Potential,high,45
C131506,296,1,1016.5,4,1,3,8,Potential,high,37.5
C131523,363,1,47.07,3,1,1,5,Potential,high,15
C132026,773,1,573.44,1,1,3,5,Lost,high,15
C132029,9,1,20.92,5,1,1,7,Potential,low,30
C132054,333,1,2700.72,3,1,4,8,Potential,high,37.5
C132148,14,1,20.92,5,1,1,7,Potential,low,30
C132254,565,1,35.84,2,1,1,4,Lost,high,7.5
C132281,296,1,83.68,4,1,1,6,Potential,high,22.5
C132427,557,1,162.64,2,1,2,5,Lost,high,15
C132528,697,1,300.08,1,1,2,4,Lost,high,7.5
C132625,553,1,2400.68,2,1,4,7,Lost,high,30
C132638,206,1,15004.25,4,1,5,10,Potential,high,52.5
C132702,261,1,573.44,4,1,3,8,Potential,high,37.5
C132740,780,1,105.57,1,1,2,4,Lost,high,7.5
C132886,708,1,5401.53,1,1,5,7,Lost,high,30
C132930,22,1,130.75,5,1,2,8,Potential,low,37.5
C132942,179,1,2400.68,4,1,4,9,Potential,medium,45
C132954,518,1,2700.72,2,1,4,7,Lost,high,30
C133188,386,1,20.92,3,1,1,5,Potential,high,15
C133215,368,1,20.92,3,1,1,5,Potential,high,15
C133310,20,1,40.66,5,1,1,7,Potential,low,30
C133494,370,1,130.75,3,1,2,6,Potential,high,22.5
C133519,67,1,1200.32,5,1,4,10,Potential,low,52.5
C133780,8,1,83.68,5,1,1,7,Potential,low,30
C133783,94,1,1016.5,5,1,3,9,Potential,medium,45
C133790,310,1,5.23,3,1,1,5,Potential,high,15
C133807,478,1,40.66,2,1,1,4,Lost,high,7.5
C133808,99,1,300.08,5,1,2,8,Potential,medium,37.5
C133861,612,1,1016.5,2,1,3,6,Lost,high,22.5
C134031,504,1,1200.32,2,1,4,7,Lost,high,30
C134060,322,1,1200.32,3,1,4,8,Potential,high,37.5
C134174,784,1,143.36,1,1,2,4,Lost,high,7.5
C134212,9,1,162.64,5,1,2,8,Potential,low,37.5
C134226,571,1,300.08,2,1,2,5,Lost,high,15
C134276,719,1,162.64,1,1,2,4,Lost,high,7.5
C134277,397,1,15004.25,3,1,5,9,Potential,high,45
C134331,644,1,40.66,1,1,1,3,Lost,high,0
C134351,26,1,1016.5,5,1,3,9,Potential,low,45
C134474,656,1,4801.28,1,1,4,6,Lost,high,22.5
C134506,768,1,35.84,1,1,1,3,Lost,high,0
C134545,415,1,7502,3,1,5,9,Potential,high,45
C134562,407,1,650.56,3,1,3,7,Potential,high,30
C134569,315,1,9602.72,3,1,5,9,Potential,high,45
C134641,134,1,1200.32,5,1,4,10,Potential,medium,52.5
C134671,103,1,60.6,5,1,1,7,Potential,medium,30
C134688,403,1,650.56,3,1,3,7,Potential,high,30
C134733,364,1,5.23,3,1,1,5,Potential,high,15
C134738,582,1,2700.72,2,1,4,7,Lost,high,30
C134754,81,1,2700.72,5,1,4,10,Potential,low,52.5
C134902,331,1,573.44,3,1,3,7,Potential,high,30
C135066,590,1,300.08,2,1,2,5,Lost,high,15
C135209,651,1,20.92,1,1,1,3,Lost,high,0
C135379,543,1,11.73,2,1,1,4,Lost,high,7.5
C135392,32,1,9602.72,5,1,5,11,Potential,low,60
C135397,748,1,136.35,1,1,2,4,Lost,high,7.5
C135520,441,1,378.75,3,1,3,7,Potential,high,30
C135599,733,1,365.94,1,1,3,5,Lost,high,15
C135632,750,1,322.56,1,1,3,5,Lost,high,15
C135649,39,1,1200.32,5,1,4,10,Potential,low,52.5
C135702,403,1,4200,3,1,4,8,Potential,high,37.5
C135717,305,1,1050,4,1,3,8,Potential,high,37.5
C135723,228,1,7502,4,1,5,10,Potential,high,52.5
C135744,709,1,896,1,1,3,5,Lost,high,15
C135753,786,1,2400.68,1,1,4,6,Lost,high,22.5
C135858,18,1,300.08,5,1,2,8,Potential,low,37.5
C135874,335,1,5401.53,3,1,5,9,Potential,high,45
C135961,762,1,47.07,1,1,1,3,Lost,high,0
C135991,35,1,40.66,5,1,1,7,Potential,low,30
C136075,104,1,300.08,5,1,2,8,Potential,medium,37.5
C136166,197,1,7502,4,1,5,10,Potential,high,52.5
C136340,119,1,4801.28,5,1,4,10,Potential,medium,52.5
C136362,758,1,2700.72,1,1,4,6,Lost,high,22.5
C136387,458,1,40.66,3,1,1,5,Potential,high,15
C136537,109,1,47.07,5,1,1,7,Potential,medium,30
C136559,353,1,600.17,3,1,3,7,Potential,high,30
C136591,759,1,1200.32,1,1,4,6,Lost,high,22.5
C136613,676,1,143.36,1,1,2,4,Lost,high,7.5
C136641,94,1,40.66,5,1,1,7,Potential,medium,30
C136669,570,1,15004.25,2,1,5,8,Lost,high,37.5
C136837,109,1,1200.32,5,1,4,10,Potential,medium,52.5
C136957,433,1,1200.32,3,1,4,8,Potential,high,37.5
C137029,221,1,47.07,4,1,1,6,Potential,high,22.5
C137094,62,1,378.75,5,1,3,9,Potential,low,45
C137102,796,1,143.36,1,1,2,4,Lost,high,7.5
C137116,244,1,2700.72,4,1,4,9,Potential,high,45
C137181,162,1,7502,4,1,5,10,Potential,medium,52.5
C137284,748,1,4801.28,1,1,4,6,Lost,high,22.5
C137316,664,1,300.08,1,1,2,4,Lost,high,7.5
C137415,200,1,162.64,4,1,2,7,Potential,high,30
C137458,267,1,293.25,4,1,2,7,Potential,high,30
C137676,482,1,5.23,2,1,1,4,Lost,high,7.5
C137703,307,1,47.07,4,1,1,6,Potential,high,22.5
C137965,477,1,5.23,2,1,1,4,Lost,high,7.5
C138053,549,1,20.92,2,1,1,4,Lost,high,7.5
C138081,690,1,573.44,1,1,3,5,Lost,high,15
C138133,636,1,4801.28,2,1,4,7,Lost,high,30
C138243,564,1,130.75,2,1,2,5,Lost,high,15
C138257,631,1,7502,2,1,5,8,Lost,high,37.5
C138298,423,1,300.08,3,1,2,6,Potential,high,22.5
C138306,600,1,4801.28,2,1,4,7,Lost,high,30
C138314,219,1,365.94,4,1,3,8,Potential,high,37.5
C138323,789,1,2700.72,1,1,4,6,Lost,high,22.5
C138370,678,1,300.08,1,1,2,4,Lost,high,7.5
C138475,428,1,2400.68,3,1,4,8,Potential,high,37.5
C138531,505,1,9450,2,1,5,8,Lost,high,37.5
C138541,567,1,2700.72,2,1,4,7,Lost,high,30
C138555,433,1,7502,3,1,5,9,Potential,high,45
C138689,522,1,7502,2,1,5,8,Lost,high,37.5
C138697,495,1,2700.72,2,1,4,7,Lost,high,30
C138771,641,1,143.36,2,1,2,5,Lost,high,15
C138790,532,1,46.92,2,1,1,4,Lost,high,7.5
C139038,492,1,300.08,2,1,2,5,Lost,high,15
C139067,597,1,47.07,2,1,1,4,Lost,high,7.5
C139108,713,1,365.94,1,1,3,5,Lost,high,15
C139494,622,1,15.15,2,1,1,4,Lost,high,7.5
C139587,1,1,2700.72,5,1,4,10,Potential,low,52.5
C139654,155,1,4801.28,5,1,4,10,Potential,medium,52.5
C139679,711,1,7502,1,1,5,7,Lost,high,30
C139717,115,1,1016.5,5,1,3,9,Potential,medium,45
C139718,639,1,2700.72,2,1,4,7,Lost,high,30
C139750,155,1,26250,5,1,5,11,Potential,medium,60
C139761,581,1,2400.68,2,1,4,7,Lost,high,30
C139772,615,1,187.68,2,1,2,5,Lost,high,15
C139781,550,1,1016.5,2,1,3,6,Lost,high,22.5
C139854,200,1,83.68,4,1,1,6,Potential,high,22.5
C139856,563,1,2700.72,2,1,4,7,Lost,high,30
C139930,88,1,650.56,5,1,3,9,Potential,low,45
C139968,683,1,378.75,1,1,3,5,Lost,high,15
C140004,623,1,300.08,2,1,2,5,Lost,high,15
C140011,439,1,1200.32,3,1,4,8,Potential,high,37.5
C140101,515,1,300.08,2,1,2,5,Lost,high,15
C140199,348,1,4801.28,3,1,4,8,Potential,high,37.5
C140305,38,1,35.84,5,1,1,7,Potential,low,30
C140418,572,1,5401.53,2,1,5,8,Lost,high,37.5
C140451,264,1,4801.28,4,1,4,9,Potential,high,45
C140463,612,1,2400.68,2,1,4,7,Lost,high,30
C140468,729,1,20.92,1,1,1,3,Lost,high,0
C140529,623,1,4801.28,2,1,4,7,Lost,high,30
C140541,220,1,2700.72,4,1,4,9,Potential,high,45
C140563,552,1,2700.72,2,1,4,7,Lost,high,30
C140619,402,1,293.25,3,1,2,6,Potential,high,22.5
C140670,64,1,15.15,5,1,1,7,Potential,low,30
C140744,556,1,1016.5,2,1,3,6,Lost,high,22.5
C140882,306,1,300.08,4,1,2,7,Potential,high,30
C140983,551,1,573.44,2,1,3,6,Lost,high,22.5
C140997,257,1,300.08,4,1,2,7,Potential,high,30
C141027,367,1,143.36,3,1,2,6,Potential,high,22.5
C141039,584,1,2400.68,2,1,4,7,Lost,high,30
C141080,225,1,136.35,4,1,2,7,Potential,high,30
C141163,785,1,2700.72,1,1,4,6,Lost,high,22.5
C141182,109,1,26250,5,1,5,11,Potential,medium,60
C141222,66,1,1200.32,5,1,4,10,Potential,low,52.5
C141381,727,1,187.68,1,1,2,4,Lost,high,7.5
C141421,714,1,15.15,1,1,1,3,Lost,high,0
C141524,343,1,162.64,3,1,2,6,Potential,high,22.5
C141801,622,1,365.94,2,1,3,6,Lost,high,22.5
C141840,167,1,1200.32,4,1,4,9,Potential,medium,45
C141852,711,1,5.23,1,1,1,3,Lost,high,0
C141900,542,1,573.44,2,1,3,6,Lost,high,22.5
C141904,120,1,2700.72,5,1,4,10,Potential,medium,52.5
C141910,602,1,322.56,2,1,3,6,Lost,high,22.5
C141918,714,1,1200.32,1,1,4,6,Lost,high,22.5
C142285,602,1,300.08,2,1,2,5,Lost,high,15
C142324,358,1,365.94,3,1,3,7,Potential,high,30
C142552,337,1,1200.32,3,1,4,8,Potential,high,37.5
C142616,789,1,1200.32,1,1,4,6,Lost,high,22.5
C142628,655,1,26250,1,1,5,7,Lost,high,30
C142737,710,1,300.08,1,1,2,4,Lost,high,7.5
C142791,251,1,573.44,4,1,3,8,Potential,high,37.5
C142850,286,1,83.68,4,1,1,6,Potential,high,22.5
C142854,271,1,60.6,4,1,1,6,Potential,high,22.5
C142882,716,1,4801.28,1,1,4,6,Lost,high,22.5
C143018,406,1,7502,3,1,5,9,Potential,high,45
C143181,512,1,130.75,2,1,2,5,Lost,high,15
C143246,261,1,365.94,4,1,3,8,Potential,high,37.5
C143455,778,1,573.44,1,1,3,5,Lost,high,15
C143476,211,1,2400.68,4,1,4,9,Potential,high,45
C143479,22,1,650.56,5,1,3,9,Potential,low,45
C143752,761,1,365.94,1,1,3,5,Lost,high,15
C143825,85,1,300.08,5,1,2,8,Potential,low,37.5
C143841,285,1,896,4,1,3,8,Potential,high,37.5
C143884,383,1,1200.32,3,1,4,8,Potential,high,37.5
C143944,433,1,600.17,3,1,3,7,Potential,high,30
C143990,15,1,60.6,5,1,1,7,Potential,low,30
C144084,546,1,365.94,2,1,3,6,Lost,high,22.5
C144110,346,1,322.56,3,1,3,7,Potential,high,30
C144149,466,1,5.23,3,1,1,5,Potential,high,15
C144322,630,1,573.44,2,1,3,6,Lost,high,22.5
C144494,95,1,47.07,5,1,1,7,Potential,medium,30
C144542,514,1,162.64,2,1,2,5,Lost,high,15
C144584,780,1,300.08,1,1,2,4,Lost,high,7.5
C144603,305,1,7502,4,1,5,10,Potential,high,52.5
C144616,754,1,130.75,1,1,2,4,Lost,high,7.5
C144638,266,1,9450,4,1,5,10,Potential,high,52.5
C144642,195,1,130.75,4,1,2,7,Potential,high,30
C144841,261,1,187.68,4,1,2,7,Potential,high,30
C144940,234,1,1016.5,4,1,3,8,Potential,high,37.5
C144965,643,1,2700.72,1,1,4,6,Lost,high,22.5
C144994,633,1,15004.25,2,1,5,8,Lost,high,37.5
C144999,679,1,4801.28,1,1,4,6,Lost,high,22.5
C145001,645,1,9602.72,1,1,5,7,Lost,high,30
C145101,185,1,5.23,4,1,1,6,Potential,high,22.5
C145291,143,1,1016.5,5,1,3,9,Potential,medium,45
C145364,665,1,2700.72,1,1,4,6,Lost,high,22.5
C145411,618,1,15.15,2,1,1,4,Lost,high,7.5
C145654,274,1,1016.5,4,1,3,8,Potential,high,37.5
C145677,627,1,650.56,2,1,3,6,Lost,high,22.5
C145713,368,1,40.66,3,1,1,5,Potential,high,15
C145719,280,1,40.66,4,1,1,6,Potential,high,22.5
C145727,97,1,1016.5,5,1,3,9,Potential,medium,45
C145888,441,1,300.08,3,1,2,6,Potential,high,22.5
C146025,550,1,35.84,2,1,1,4,Lost,high,7.5
C146108,754,1,1200.32,1,1,4,6,Lost,high,22.5
C146248,45,1,20.92,5,1,1,7,Potential,low,30
C146311,281,1,300.08,4,1,2,7,Potential,high,30
C146350,360,1,4801.28,3,1,4,8,Potential,high,37.5
C146365,745,1,600.17,1,1,3,5,Lost,high,15
C146477,755,1,1200.32,1,1,4,6,Lost,high,22.5
C146540,14,1,7502,5,1,5,11,Potential,low,60
C146621,649,1,83.68,1,1,1,3,Lost,high,0
C146723,369,1,130.75,3,1,2,6,Potential,high,22.5
C146741,723,1,2700.72,1,1,4,6,Lost,high,22.5
C146752,339,1,5.23,3,1,1,5,Potential,high,15
C146755,161,1,1200.32,4,1,4,9,Potential,medium,45
C146774,15,1,105.57,5,1,2,8,Potential,low,37.5
C146799,319,1,1200.32,3,1,4,8,Potential,high,37.5
C146808,393,1,1200.32,3,1,4,8,Potential,high,37.5
C146936,235,1,650.56,4,1,3,8,Potential,high,37.5
C146961,528,1,2400.68,2,1,4,7,Lost,high,30
C147016,20,1,5401.53,5,1,5,11,Potential,low,60
C147050,373,1,40.66,3,1,1,5,Potential,high,15
C147138,703,1,4801.28,1,1,4,6,Lost,high,22.5
C147231,351,1,322.56,3,1,3,7,Potential,high,30
C147237,93,1,300.08,5,1,2,8,Potential,medium,37.5
C147248,14,1,300.08,5,1,2,8,Potential,low,37.5
C147272,284,1,573.44,4,1,3,8,Potential,high,37.5
C147290,392,1,40.66,3,1,1,5,Potential,high,15
C147536,529,1,600.17,2,1,3,6,Lost,high,22.5
C147620,177,1,7502,4,1,5,10,Potential,medium,52.5
C147643,47,1,187.68,5,1,2,8,Potential,low,37.5
C147714,85,1,5.23,5,1,1,7,Potential,low,30
C147754,132,1,162.64,5,1,2,8,Potential,medium,37.5
C147801,314,1,7502,3,1,5,9,Potential,high,45
C147815,295,1,2400.68,4,1,4,9,Potential,high,45
C147876,23,1,40.66,5,1,1,7,Potential,low,30
C148003,278,1,83.68,4,1,1,6,Potential,high,22.5
C148008,458,1,162.64,3,1,2,6,Potential,high,22.5
C148027,43,1,2700.72,5,1,4,10,Potential,low,52.5
C148046,582,1,300.08,2,1,2,5,Lost,high,15
C148083,280,1,322.56,4,1,3,8,Potential,high,37.5
C148166,58,1,4801.28,5,1,4,10,Potential,low,52.5
C148326,586,1,365.94,2,1,3,6,Lost,high,22.5
C148344,153,1,2700.72,5,1,4,10,Potential,medium,52.5
C148534,794,1,650.56,1,1,3,5,Lost,high,15
C148567,755,1,4801.28,1,1,4,6,Lost,high,22.5
C148571,704,1,83.68,1,1,1,3,Lost,high,0
C148584,69,1,35.84,5,1,1,7,Potential,low,30
C148590,434,1,143.36,3,1,2,6,Potential,high,22.5
C148631,294,1,4801.28,4,1,4,9,Potential,high,45
C148683,76,1,83.68,5,1,1,7,Potential,low,30
C148693,691,1,242.4,1,1,2,4,Lost,high,7.5
C148789,111,1,40.66,5,1,1,7,Potential,medium,30
C148800,479,1,5.23,2,1,1,4,Lost,high,7.5
C148902,249,1,15004.25,4,1,5,10,Potential,high,52.5
C149006,581,1,1016.5,2,1,3,6,Lost,high,22.5
C149129,286,1,5.23,4,1,1,6,Potential,high,22.5
C149176,101,1,300.08,5,1,2,8,Potential,medium,37.5
C149233,293,1,600.17,4,1,3,8,Potential,high,37.5
C149364,405,1,20.92,3,1,1,5,Potential,high,15
C149572,532,1,2700.72,2,1,4,7,Lost,high,30
C149620,778,1,9602.72,1,1,5,7,Lost,high,30
C149665,791,1,40.66,1,1,1,3,Lost,high,0
C149689,289,1,1200.32,4,1,4,9,Potential,high,45
C149701,740,1,1200.32,1,1,4,6,Lost,high,22.5
C149706,297,1,47.07,4,1,1,6,Potential,high,22.5
C149717,151,1,1200.32,5,1,4,10,Potential,medium,52.5
C149718,70,1,7502,5,1,5,11,Potential,low,60
C149755,284,1,143.36,4,1,2,7,Potential,high,30
C149870,55,1,322.56,5,1,3,9,Potential,low,45
C150138,311,1,300.08,3,1,2,6,Potential,high,22.5
C150285,601,1,378.75,2,1,3,6,Lost,high,22.5
C150339,696,1,83.68,1,1,1,3,Lost,high,0
C150361,635,1,105.57,2,1,2,5,Lost,high,15
C150408,172,1,83.68,4,1,1,6,Potential,medium,22.5
C150424,725,1,9450,1,1,5,7,Lost,high,30
C150440,294,1,1200.32,4,1,4,9,Potential,high,45
C150455,251,1,20.92,4,1,1,6,Potential,high,22.5
C150464,128,1,7502,5,1,5,11,Potential,medium,60
C150486,617,1,1200.32,2,1,4,7,Lost,high,30
C150578,625,1,300.08,2,1,2,5,Lost,high,15
C150587,427,1,896,3,1,3,7,Potential,high,30
C150734,300,1,650.56,4,1,3,8,Potential,high,37.5
C150738,528,1,9602.72,2,1,5,8,Lost,high,37.5
C150759,582,1,365.94,2,1,3,6,Lost,high,22.5
C150785,340,1,46.92,3,1,1,5,Potential,high,15
C150920,732,1,2700.72,1,1,4,6,Lost,high,22.5
C150938,19,1,46.92,5,1,1,7,Potential,low,30
C150940,232,1,2400.68,4,1,4,9,Potential,high,45
C150970,180,1,1016.5,4,1,3,8,Potential,medium,37.5
C151050,785,1,573.44,1,1,3,5,Lost,high,15
C151106,266,1,7502,4,1,5,10,Potential,high,52.5
C151109,254,1,300.08,4,1,2,7,Potential,high,30
C151126,107,1,2400.68,5,1,4,10,Potential,medium,52.5
C151172,527,1,40.66,2,1,1,4,Lost,high,7.5
C151216,372,1,11.73,3,1,1,5,Potential,high,15
C151246,64,1,9602.72,5,1,5,11,Potential,low,60
C151278,29,1,136.35,5,1,2,8,Potential,low,37.5
C151316,471,1,1200.32,3,1,4,8,Potential,high,37.5
C151343,63,1,4801.28,5,1,4,10,Potential,low,52.5
C151353,404,1,365.94,3,1,3,7,Potential,high,30
C151389,209,1,896,4,1,3,8,Potential,high,37.5
C151544,630,1,365.94,2,1,3,6,Lost,high,22.5
C151689,371,1,7502,3,1,5,9,Potential,high,45
C151703,383,1,2700.72,3,1,4,8,Potential,high,37.5
C151768,191,1,573.44,4,1,3,8,Potential,high,37.5
C151881,470,1,650.56,3,1,3,7,Potential,high,30
C151892,714,1,20.92,1,1,1,3,Lost,high,0
C151990,679,1,15.15,1,1,1,3,Lost,high,0
C151996,645,1,47.07,1,1,1,3,Lost,high,0
C152063,125,1,365.94,5,1,3,9,Potential,medium,45
C152152,611,1,35.84,2,1,1,4,Lost,high,7.5
C152157,3,1,650.56,5,1,3,9,Potential,low,45
C152216,780,1,300.08,1,1,2,4,Lost,high,7.5
C152387,353,1,1016.5,3,1,3,7,Potential,high,30
C152459,173,1,300.08,4,1,2,7,Potential,medium,30
C152468,713,1,600.17,1,1,3,5,Lost,high,15
C152507,600,1,1200.32,2,1,4,7,Lost,high,30
C152685,330,1,2400.68,3,1,4,8,Potential,high,37.5
C152831,649,1,46.92,1,1,1,3,Lost,high,0
C152904,119,1,322.56,5,1,3,9,Potential,medium,45
C153055,210,1,1016.5,4,1,3,8,Potential,high,37.5
C153068,526,1,300.08,2,1,2,5,Lost,high,15
C153079,687,1,2700.72,1,1,4,6,Lost,high,22.5
C153125,630,1,187.68,2,1,2,5,Lost,high,15
C153157,60,1,47.07,5,1,1,7,Potential,low,30
C153207,190,1,35.84,4,1,1,6,Potential,high,22.5
C153255,289,1,2400.68,4,1,4,9,Potential,high,45
C153312,761,1,15004.25,1,1,5,7,Lost,high,30
C153324,296,1,300.08,4,1,2,7,Potential,high,30
C153434,75,1,1200.32,5,1,4,10,Potential,low,52.5
C153500,592,1,300.08,2,1,2,5,Lost,high,15
C153504,507,1,1200.32,2,1,4,7,Lost,high,30
C153537,469,1,1200.32,3,1,4,8,Potential,high,37.5
C153585,582,1,11.73,2,1,1,4,Lost,high,7.5
C153747,675,1,2700.72,1,1,4,6,Lost,high,22.5
C153836,355,1,40.66,3,1,1,5,Potential,high,15
C153866,193,1,896,4,1,3,8,Potential,high,37.5
C153874,206,1,300.08,4,1,2,7,Potential,high,30
C153899,680,1,293.25,1,1,2,4,Lost,high,7.5
C153900,766,1,162.64,1,1,2,4,Lost,high,7.5
C153919,408,1,5401.53,3,1,5,9,Potential,high,45
C154012,568,1,60.6,2,1,1,4,Lost,high,7.5
C154080,497,1,20.92,2,1,1,4,Lost,high,7.5
C154107,415,1,293.25,3,1,2,6,Potential,high,22.5
C154116,163,1,46.92,4,1,1,6,Potential,medium,22.5
C154141,69,1,9450,5,1,5,11,Potential,low,60
C154261,1,1,322.56,5,1,3,9,Potential,low,45
C154318,785,1,4200,1,1,4,6,Lost,high,22.5
C154363,359,1,7502,3,1,5,9,Potential,high,45
C154407,50,1,5.23,5,1,1,7,Potential,low,30
C154488,783,1,4801.28,1,1,4,6,Lost,high,22.5
C154490,158,1,40.66,5,1,1,7,Potential,medium,30
C154650,35,1,187.68,5,1,2,8,Potential,low,37.5
C154655,787,1,136.35,1,1,2,4,Lost,high,7.5
C154664,766,1,4801.28,1,1,4,6,Lost,high,22.5
C154669,483,1,4801.28,2,1,4,7,Lost,high,30
C154673,134,1,2400.68,5,1,4,10,Potential,medium,52.5
C154710,344,1,83.68,3,1,1,5,Potential,high,15
C154748,415,1,293.25,3,1,2,6,Potential,high,22.5
C154843,743,1,15.15,1,1,1,3,Lost,high,0
C155046,458,1,1200.32,3,1,4,8,Potential,high,37.5
C155150,746,1,143.36,1,1,2,4,Lost,high,7.5
C155176,447,1,1200.32,3,1,4,8,Potential,high,37.5
C155246,73,1,15004.25,5,1,5,11,Potential,low,60
C155293,746,1,7502,1,1,5,7,Lost,high,30
C155337,185,1,130.75,4,1,2,7,Potential,high,30
C155338,78,1,1200.32,5,1,4,10,Potential,low,52.5
C155403,790,1,26250,1,1,5,7,Lost,high,30
C155473,513,1,365.94,2,1,3,6,Lost,high,22.5
C155489,21,1,143.36,5,1,2,8,Potential,low,37.5
C155580,66,1,4200,5,1,4,10,Potential,low,52.5
C155675,220,1,7502,4,1,5,10,Potential,high,52.5
C155679,506,1,1050,2,1,3,6,Lost,high,22.5
C155686,89,1,4801.28,5,1,4,10,Potential,low,52.5
C155712,557,1,7502,2,1,5,8,Lost,high,37.5
C155843,121,1,378.75,5,1,3,9,Potential,medium,45
C155847,382,1,35.84,3,1,1,5,Potential,high,15
C156049,720,1,40.66,1,1,1,3,Lost,high,0
C156282,307,1,20.92,4,1,1,6,Potential,high,22.5
C156439,733,1,300.08,1,1,2,4,Lost,high,7.5
C156448,164,1,650.56,4,1,3,8,Potential,medium,37.5
C156508,693,1,11.73,1,1,1,3,Lost,high,0
C156604,67,1,1016.5,5,1,3,9,Potential,low,45
C156621,57,1,2400.68,5,1,4,10,Potential,low,52.5
C156693,168,1,7502,4,1,5,10,Potential,medium,52.5
C156739,303,1,2400.68,4,1,4,9,Potential,high,45
C156817,794,1,26250,1,1,5,7,Lost,high,30
C156988,448,1,47.07,3,1,1,5,Potential,high,15
C157028,301,1,2700.72,4,1,4,9,Potential,high,45
C157080,531,1,35.84,2,1,1,4,Lost,high,7.5
C157114,411,1,4801.28,3,1,4,8,Potential,high,37.5
C157138,484,1,600.17,2,1,3,6,Lost,high,22.5
C157179,154,1,83.68,5,1,1,7,Potential,medium,30
C157180,92,1,47.07,5,1,1,7,Potential,medium,30
C157195,144,1,300.08,5,1,2,8,Potential,medium,37.5
C157216,638,1,130.75,2,1,2,5,Lost,high,15
C157303,687,1,4801.28,1,1,4,6,Lost,high,22.5
C157391,764,1,2400.68,1,1,4,6,Lost,high,22.5
C157400,258,1,300.08,4,1,2,7,Potential,high,30
C157412,151,1,573.44,5,1,3,9,Potential,medium,45
C157443,693,1,1200.32,1,1,4,6,Lost,high,22.5
C157666,593,1,896,2,1,3,6,Lost,high,22.5
C157782,66,1,136.35,5,1,2,8,Potential,low,37.5
C157909,252,1,162.64,4,1,2,7,Potential,high,30
C157990,541,1,26250,2,1,5,8,Lost,high,37.5
C158008,44,1,1200.32,5,1,4,10,Potential,low,52.5
C158042,258,1,1200.32,4,1,4,9,Potential,high,45
C158054,743,1,20.92,1,1,1,3,Lost,high,0
C158061,592,1,7502,2,1,5,8,Lost,high,37.5
C158229,474,1,1200.32,3,1,4,8,Potential,high,37.5
C158247,754,1,300.08,1,1,2,4,Lost,high,7.5
C158294,76,1,300.08,5,1,2,8,Potential,low,37.5
C158309,301,1,896,4,1,3,8,Potential,high,37.5
C158322,455,1,162.64,3,1,2,6,Potential,high,22.5
C158418,778,1,2700.72,1,1,4,6,Lost,high,22.5
C158582,620,1,7502,2,1,5,8,Lost,high,37.5
C158603,740,1,650.56,1,1,3,5,Lost,high,15
C158610,125,1,47.07,5,1,1,7,Potential,medium,30
C158678,305,1,378.75,4,1,3,8,Potential,high,37.5
C158704,68,1,40.66,5,1,1,7,Potential,low,30
C158756,400,1,4801.28,3,1,4,8,Potential,high,37.5
C158757,795,1,322.56,1,1,3,5,Lost,high,15
C158772,351,1,5.23,3,1,1,5,Potential,high,15
C158789,316,1,2400.68,3,1,4,8,Potential,high,37.5
C158817,19,1,35.84,5,1,1,7,Potential,low,30
C158822,294,1,7502,4,1,5,10,Potential,high,52.5
C158971,707,1,650.56,1,1,3,5,Lost,high,15
C159046,374,1,4801.28,3,1,4,8,Potential,high,37.5
C159081,175,1,650.56,4,1,3,8,Potential,medium,37.5
C159107,662,1,5.23,1,1,1,3,Lost,high,0
C159217,49,1,2700.72,5,1,4,10,Potential,low,52.5
C159310,457,1,162.64,3,1,2,6,Potential,high,22.5
C159366,27,1,7502,5,1,5,11,Potential,low,60
C159368,274,1,4801.28,4,1,4,9,Potential,high,45
C159453,347,1,573.44,3,1,3,7,Potential,high,30
C159654,260,1,40.66,4,1,1,6,Potential,high,22.5
C159818,65,1,5.23,5,1,1,7,Potential,low,30
C159830,546,1,600.17,2,1,3,6,Lost,high,22.5
C159900,510,1,11.73,2,1,1,4,Lost,high,7.5
C160002,92,1,650.56,5,1,3,9,Potential,medium,45
C160045,338,1,2400.68,3,1,4,8,Potential,high,37.5
C160057,225,1,40.66,4,1,1,6,Potential,high,22.5
C160141,463,1,4801.28,3,1,4,8,Potential,high,37.5
C160143,245,1,7502,4,1,5,10,Potential,high,52.5
C160190,445,1,573.44,3,1,3,7,Potential,high,30
C160201,268,1,47.07,4,1,1,6,Potential,high,22.5
C160214,337,1,162.64,3,1,2,6,Potential,high,22.5
C160244,78,1,300.08,5,1,2,8,Potential,low,37.5
C160268,580,1,15004.25,2,1,5,8,Lost,high,37.5
C160315,169,1,322.56,4,1,3,8,Potential,medium,37.5
C160340,188,1,365.94,4,1,3,8,Potential,high,37.5
C160356,753,1,143.36,1,1,2,4,Lost,high,7.5
C160423,777,1,47.07,1,1,1,3,Lost,high,0
C160427,771,1,7502,1,1,5,7,Lost,high,30
C160482,748,1,4801.28,1,1,4,6,Lost,high,22.5
C160501,26,1,162.64,5,1,2,8,Potential,low,37.5
C160512,317,1,35.84,3,1,1,5,Potential,high,15
C160533,163,1,300.08,4,1,2,7,Potential,medium,30
